Source Port,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Proto_0.0,Proto_6.0,Proto_17.0,Label
0.5541274,-0.006742187,0.021719456,-0.0010368507,-0.001265259,0.004997203,-0.0062656393,0.007910217,-0.00029822066,-0.004672816,-0.00094936974,0.0004642168,0.0018204027,-0.0022535997,0.0004544002,-0.00018171221,0.0009986216,0.01260165,0.017232921,0.014658292,-9.590201e-05,0.02301934,0.008293616,0.022505265,0.019989286,0.0048359893,0.00072060095,-0.0015627574,-0.0009563137,-0.0048831357,-0.0005138973,0.0006620921,-0.0012431722,-0.00040512532,0.0033058273,-0.010842543,0.004083015,0.018634543,-0.007948395,0.007046907,-0.006631803,0.000978333,-0.004235669,0.0062998896,0.00033020182,-0.012487084,1.0133444,-0.010103498,0.00032618758,0.00011496991,-0.005028354,0.0042553376,0.0014012384,0.0015200707,0.002604383,0.00961743,0.0017275102,-0.005345219,-0.000596378,0.0011732727,-0.0027201679,-0.0010028891,0.4390586,-0.0031802226,0.0034491261,0.003821489,0.0037390525,0.0032175248,0.0040077753,0.004946729,-0.00021136645,-0.0021495998,1.0027995,0.0069066025,2
0.3974892,-0.0020171306,0.016857002,-0.0015840484,-0.00078139594,0.005383538,-0.006809642,0.008692847,-0.00017188676,-0.0051540574,-8.642953e-05,0.0005258969,0.0028700472,-0.0016447168,0.00035159802,-0.00015772926,0.007055995,0.011678449,0.013367708,0.010160317,-0.0004104972,0.019088024,0.0066035,0.019377723,0.015053297,0.005685013,0.00046711403,-0.0007762355,-0.0019319914,-0.0035703029,-6.883312e-05,0.0027386956,-0.0018705297,-4.8146583e-05,0.003957495,-0.007272405,0.007351013,0.017975997,-0.008300643,0.006706766,-0.0070446767,0.0010737213,-0.0041274903,0.0073809223,0.00039722305,-0.010870874,1.0164613,-0.0096472595,-0.00041504134,-0.0006839838,-0.004453549,0.003894736,0.0020909987,0.0016801674,0.001664103,0.009641943,0.0015591504,-0.005083251,0.00041517802,0.0019456521,-0.0031567533,-2.9157847e-05,0.43963367,-0.0031152423,0.0039369967,0.004244807,0.0040859124,-0.002548365,0.004734298,0.00058442354,-0.006580244,-0.002220261,1.0018917,0.0065397862,2
0.9915895,0.0047898507,0.08634928,-0.0011478988,-0.0022909634,0.0024762135,-0.008600064,0.008742664,-0.0019982886,-0.001374444,-0.001423901,0.0012674243,0.004312672,-0.0004940713,-0.0013638902,-0.0012161406,-0.0036304551,0.034854457,0.0841064,0.08154521,-0.00082810037,0.090103865,0.02795405,0.07453236,0.08882108,0.008029291,0.00064023247,0.0003642044,-0.0008247141,-0.0027793401,-0.0014405325,0.000480555,-0.00090804975,-6.8660825e-05,0.002415535,-0.016874673,0.002381551,0.014559694,-0.0050595957,0.00966786,-0.008875597,0.0012001211,-0.0045012394,0.0035812673,0.0027453664,0.000605613,0.988739,-0.008908348,0.0008880221,-0.0020830818,0.0021703597,0.005935729,0.0008508918,0.0036319592,-0.0002348097,0.0100895865,0.0032418538,-0.00674974,-0.00034215022,0.00082131475,-0.00793012,-0.0014605876,0.43868476,-0.0065643135,0.005765276,0.0010554935,0.004003568,0.09106781,0.0029884987,0.09615932,0.08993027,-0.003740291,0.9887196,0.0071654078,2
0.98259395,-0.0030441969,0.0221296,-0.0023090877,-1.6135164e-06,0.0037221145,-0.0062533002,0.007830568,-0.00047820434,-0.0046628304,-0.0014520865,0.0014122552,0.0003116117,-0.0014369239,-0.0007097861,3.558118e-05,-0.011184513,0.013312975,0.018978694,0.01605726,3.5641715e-05,0.023006326,0.008877972,0.021980638,0.023345202,0.005229015,0.0019230853,-0.0010488359,-0.000107630156,-0.0051613906,-0.0010333043,0.0015240666,-0.0019243574,-0.0018518423,0.0027321577,-0.01740569,-0.0027666986,0.018067688,-0.0068047647,0.008618686,-0.0051925573,0.0024147343,-0.0033251783,0.0074782944,-0.0011487086,-0.0065232217,1.0064428,-0.0077614463,0.00055388105,0.00073402,-0.0035783388,0.005295721,0.000896702,0.0024077736,0.0027201949,0.009202031,0.0017406195,-0.0056519043,-0.0006003501,-0.0014546737,-0.002599556,-0.0025692843,0.43136033,-0.0030590966,0.0044814665,0.003279156,0.0028218217,0.0016884236,0.0031743618,0.0035532396,0.0002165148,-0.002634568,1.003477,0.00608657,2
0.4292493,-0.0021842206,0.0147893075,-0.0018423824,-0.0010864888,0.004879268,-0.0070405137,0.007862227,-0.00027836673,-0.005387596,-0.00019858964,0.0008652904,0.0025488262,-0.0019618685,0.00048462115,0.0004194365,0.0065011,0.011235226,0.012808069,0.009084813,-0.00055909343,0.017036328,0.0060310476,0.018464478,0.013891482,0.0054492354,0.000760991,-0.00089100376,-0.0022425018,-0.0035685997,-4.0030107e-05,0.002630921,-0.0021642847,0.00022174977,0.0034075035,-0.006437004,0.0061471295,0.01730213,-0.007930684,0.0065088887,-0.0066889785,0.0012716653,-0.0032943068,0.0070654154,0.00022436725,-0.0071318448,1.0097685,-0.008021273,-0.0002497309,-0.00048927777,-0.003726866,0.0040544625,0.0018658583,0.0021708126,0.0021158578,0.009675799,0.001569978,-0.00474141,-0.00014741719,0.0036748499,-0.0032821689,-1.2844801e-05,0.44333014,-0.003568342,0.003656156,0.00395862,0.0039806645,-0.0036090482,0.004233814,-0.0008609183,-0.0075621903,-0.0016393787,0.9997803,0.0066574775,2
0.9511701,-0.0031301184,0.036030024,-0.0020762393,0.00023893546,0.0048706587,-0.006701087,0.007872083,-0.0010319501,-0.005321064,-0.001007637,0.001988599,0.0012131558,-0.0013519505,-0.00079674926,-0.00064479746,-0.012334195,0.017698295,0.030871365,0.029445887,-0.00032154657,0.037643235,0.013537066,0.033619374,0.037876226,0.005172679,0.0017322063,-0.0009953706,-0.00083493255,-0.0064206775,-0.0012453953,0.0025251154,-0.0019940557,-0.0024694526,0.0032750266,-0.023177369,-0.004687393,0.018127222,-0.0070012067,0.0086842105,-0.006920319,0.0016990311,-0.003142559,0.008836989,-0.0004904601,-0.017067283,1.0166526,-0.0093150735,-0.00039234455,0.0012290571,-0.005529152,0.0042402972,-0.00019315921,0.002463007,0.0027405098,0.010511574,0.0018682666,-0.0049887653,-0.0009254003,-0.0069026574,-0.002578199,-0.0028389692,0.43114614,-0.0033270791,0.005367612,0.003166697,0.0026334329,0.023180325,0.0040958556,0.024545662,0.019790288,-0.0030304242,1.0114732,0.006710617,2
0.3494646,0.0016024513,0.011589169,-0.0026250994,-0.0007129852,0.0053885914,-0.0075291614,0.008463142,-0.00022847578,-0.0062364712,0.00031633303,0.00091065327,0.002942717,-0.0014938375,0.00013569929,0.0003381702,0.008317336,0.010807834,0.009968622,0.005952063,-0.0008026585,0.014341969,0.004989287,0.016494295,0.010461777,0.005667301,0.0003890047,-0.0006511947,-0.0029609678,-0.002954212,-1.8113293e-05,0.0039155353,-0.0024742167,0.00014347676,0.0039637433,-0.0057267,0.006956094,0.017572418,-0.008512695,0.006331751,-0.006829342,0.00085760374,-0.003017542,0.008174021,4.173722e-06,-0.008080184,1.0166376,-0.007741761,-0.0009799841,-0.00054728054,-0.003995292,0.0038079647,0.0020188477,0.0019796637,0.0015671374,0.009931245,0.0014215158,-0.0042342655,0.00035662577,0.0038556308,-0.0036583394,0.00037941523,0.44086796,-0.0033553876,0.0039754887,0.004697488,0.004189661,-0.008323443,0.0044720364,-0.004801864,-0.012249515,-0.0016907721,1.0023073,0.0061521577,2
0.17672336,0.0047331275,0.019313963,-0.0028869323,-0.00044571282,0.00596023,-0.007730823,0.009167494,-0.000503242,-0.0074375197,0.0011712601,0.000713272,0.0035417916,-0.00090964395,-0.00045226654,-0.0012397165,0.0067385486,0.013002709,0.01729266,0.01350243,-0.00032218546,0.02425881,0.007993888,0.022367695,0.017894745,0.006676927,0.00011029537,-0.0012296089,-0.0026717093,-0.002069849,-0.00035169814,0.004722882,-0.0017578388,-0.0011273012,0.0048921304,-0.011246195,0.006956566,0.018760093,-0.009240948,0.007144751,-0.007429788,0.0008380716,-0.0032397592,0.008116133,-0.0002952707,-0.013999969,1.0238801,-0.00945992,-0.0020111054,-0.0015581641,-0.00555069,0.0031787064,0.0018241853,0.0018535454,6.733462e-05,0.010323495,0.0026764134,-0.00360349,0.0014424641,0.00016260892,-0.0036013667,0.00047169998,0.43177584,-0.0026832242,0.004353093,0.005327134,0.00442362,0.001885985,0.0053550787,0.0068891793,-0.002279725,-0.0028723776,1.0052049,0.006263489,2
0.9385632,-0.0030226726,0.034262348,-0.0020925226,-0.0003764606,0.004262151,-0.0067435172,0.007842996,-0.0005971249,-0.0048937565,-0.001087632,0.0021993737,0.0008974299,-0.0014546185,-0.00056410115,-0.0007063518,-0.01025686,0.01730891,0.030186512,0.028204992,-0.00050897896,0.036022034,0.012627197,0.03238653,0.036690913,0.005458329,0.0015911019,-0.0008535874,-0.00063300505,-0.006006262,-0.0010658205,0.0026351698,-0.0016451655,-0.0019130693,0.0027716914,-0.019871691,-0.0032180995,0.016811311,-0.006832321,0.008679789,-0.0065605994,0.0019594566,-0.002481726,0.0084948335,-0.0003753323,-0.009360462,0.999913,-0.008655082,-0.00016958383,0.00067128055,-0.0041518454,0.0046787546,2.6766444e-05,0.0029675986,0.002552608,0.010101138,0.0018355977,-0.0053311056,-0.00089144707,-0.004764706,-0.002831431,-0.002414018,0.43428707,-0.0037533287,0.0051930523,0.0029705842,0.0029032407,0.021974497,0.0038064523,0.024292225,0.018969763,-0.002937163,1.0037048,0.006920592,2
0.5896452,-0.0041025924,0.018508464,-0.0017934423,-0.001234524,0.004648788,-0.0067338664,0.0077293655,-0.00031547807,-0.005090338,-0.0010362566,0.00070241885,0.0017287362,-0.0021684377,0.00017756037,0.00018716976,0.00072536594,0.012172183,0.015603398,0.012291631,-0.0001878012,0.02052158,0.007486444,0.020919122,0.017937325,0.0047313217,0.00083486096,-0.0015631923,-0.0012779702,-0.0044498425,-0.00014874246,0.0009619314,-0.0016083717,-0.0004653493,0.0034791874,-0.00979634,0.0030412572,0.0187511,-0.007836609,0.0068022814,-0.0062014665,0.001253122,-0.0033118585,0.006720384,-0.00025407737,-0.011740297,1.0150309,-0.008836122,1.9688392e-05,4.359521e-05,-0.0048388075,0.0044680666,0.001433505,0.001988843,0.0025720429,0.00952781,0.0017770771,-0.005119741,-0.0007988857,0.0013317689,-0.0031642374,-0.0010836832,0.4381656,-0.0031628665,0.0034440584,0.0038694814,0.0033038687,-0.00041717477,0.0036855517,0.0010929648,-0.0037221545,-0.002060325,1.0044175,0.006677689,2
0.8435268,-0.0034051472,0.0700903,-0.0017937766,-0.0014231605,0.0040458348,-0.0074118753,0.007617812,-0.0014583487,-0.004270464,-0.00083590485,0.0030720285,0.0030623353,-0.0016048255,-0.00053432025,-0.0018972163,-0.0058163004,0.028454663,0.06507181,0.06532053,-0.0018753,0.074005924,0.023931466,0.061340056,0.07454058,0.006991105,0.00017799658,-0.00032976223,-0.00095039327,-0.0060505476,-0.0013135243,0.0031888708,-0.0015588328,-0.0010862243,0.0029700445,-0.021571042,-0.0005224738,0.015551563,-0.0060590766,0.008523501,-0.008775242,0.0012700744,-0.0014456138,0.008071029,0.0005495623,-0.01842922,0.9963472,-0.009808641,-0.0012301375,-0.0009161364,-0.0038389582,0.00408003,-3.7018093e-05,0.0034214386,0.00086403405,0.011055636,0.00286528,-0.0053509613,-0.0013054656,-0.006179601,-0.0038659144,-0.0016894601,0.4387045,-0.005561336,0.0058162725,0.0019999486,0.0036220104,0.07542296,0.004539592,0.0790542,0.07093654,-0.003226434,0.99791515,0.008013912,2
0.9040016,0.00015756115,0.079874255,-0.0015700338,-0.0014682021,0.0042044055,-0.0077936337,0.007803486,-0.0022236537,-0.0037359903,-0.0011447035,0.0027468293,0.0037906747,-0.0011192425,-0.0011909222,-0.0016702903,-0.00460774,0.032126214,0.075400576,0.075122416,-0.001217816,0.08472259,0.027078591,0.069497496,0.0840719,0.007595461,-9.1353664e-05,-0.00018087076,-0.0012469813,-0.0048471,-0.0019322494,0.0018312819,-0.0018100189,-0.0011813422,0.0030935565,-0.020131351,0.0007798774,0.016353995,-0.005610583,0.009259095,-0.009195665,0.001009333,-0.002777706,0.006528369,0.0006967895,-0.0170272,1.006615,-0.009563722,-0.000759472,-0.0012677219,-0.003051905,0.0044679986,5.7468424e-06,0.003469512,0.00021229219,0.011175983,0.002789287,-0.0050458144,-0.0009196298,-0.0059396997,-0.005483106,-0.001842808,0.43884146,-0.0055562574,0.005782339,0.0019505434,0.003983096,0.086871095,0.0039375294,0.09008895,0.08318117,-0.003467745,1.0021666,0.007333466,2
0.7367914,-0.0053211097,0.021512777,-0.0021099495,-0.0012779254,0.0038410537,-0.0064925663,0.007659221,0.00022527575,-0.0046122586,-0.000960961,0.0006240485,0.0009328531,-0.001878903,-0.00045236573,-0.0002710456,-0.005357079,0.013171701,0.01913265,0.015999595,-0.00018105097,0.023191798,0.008117428,0.022533843,0.021686638,0.005015541,0.0007543623,-0.001547622,-0.00019206107,-0.0051841396,-0.00014272612,0.00041977502,-0.0006431695,-0.0011232304,0.0030544288,-0.013232876,-0.0002711583,0.018600728,-0.0075211665,0.007180685,-0.005438354,0.0013128947,-0.0034501487,0.0062363306,-0.00021795556,-0.0075823665,1.0018681,-0.009090193,0.00020765164,-7.65156e-05,-0.00459229,0.0051074033,0.000805845,0.0018152944,0.0024085324,0.009123743,0.0021766415,-0.0053743785,-0.0009299442,0.0013198182,-0.002517186,-0.0014500394,0.43514317,-0.003528677,0.003441283,0.0038121669,0.0030188933,0.0027562594,0.0032519414,0.0045837034,0.00040850695,-0.0024609172,0.99894744,0.006850661,2
0.9297068,-0.0019699172,0.018559232,-0.002955852,-0.00088420743,0.0037776865,-0.00690201,0.0070025325,0.00010876544,-0.005207765,-0.0011550207,0.0016005859,0.00019537518,-0.00154368,-0.00077120494,0.00021375902,-0.008246736,0.012522508,0.016670853,0.013542619,-0.0003442783,0.020058177,0.007500209,0.020612473,0.020413972,0.005195668,0.0012808329,-0.0016269735,-0.000517603,-0.00512914,-0.0004396066,0.0010148622,-0.0017259475,-0.0014629704,0.0025329273,-0.013572497,-0.0027785916,0.01768339,-0.007156168,0.0073853927,-0.0046008844,0.0017145143,-0.0027716784,0.007134819,-0.0010542893,-0.0007865429,0.99491644,-0.006949891,-3.096857e-05,0.00074179843,-0.004208591,0.00550522,0.00017509784,0.002271035,0.0026142094,0.008651745,0.0015848605,-0.0051981043,-0.0010930924,-0.00014388561,-0.002712611,-0.0017747637,0.43437967,-0.0035745762,0.0036826786,0.0039569577,0.0030929712,-0.000893211,0.0028438065,0.0009915736,-0.0025707562,-0.0022593045,1.0011845,0.006241385,2
0.81795156,-0.0052305125,0.06673564,-0.00175393,-0.001255468,0.004462868,-0.0072097485,0.0072129383,-0.0014780127,-0.0046276767,-0.00084158033,0.0032864443,0.0029418129,-0.0017479204,-0.00033986755,-0.001741787,-0.0058288267,0.027083915,0.06127362,0.06155353,-0.001692839,0.070537046,0.023046523,0.058889866,0.0713664,0.006488297,-7.816625e-05,-0.00049063517,-0.0013136268,-0.0065327114,-0.0015901309,0.0034131724,-0.0014901776,-0.0012484579,0.0031108437,-0.021627251,-0.001280887,0.016076088,-0.006378522,0.00826874,-0.008811932,0.0011656322,-0.0012935232,0.008818993,0.00023669098,-0.02310124,1.0027807,-0.009831052,-0.0010767533,-0.0005336236,-0.004574517,0.0037923157,-0.0002517146,0.003311304,0.001251814,0.011194333,0.0026044734,-0.0048887543,-0.0017956067,-0.0070967674,-0.0033663437,-0.0020435415,0.43965325,-0.005203628,0.005688639,0.0021733935,0.0033209897,0.07167296,0.004601532,0.0746469,0.06657954,-0.0032067806,1.0020014,0.00810192,2
0.3246371,-0.0010922998,0.03106017,-0.0014553275,-0.0019691782,0.005643757,-0.006508803,0.007968161,-0.0010774359,-0.0064170547,-6.537698e-05,0.0015857685,0.0024090675,-0.0015201846,3.925804e-05,-0.0011415845,0.0048970776,0.01637644,0.028341228,0.02565018,0.00017034821,0.03564772,0.011794018,0.03209986,0.030994715,0.006256614,1.4008372e-05,-0.0014917194,-0.0019939644,-0.0035285146,-0.0012494782,0.002630787,-0.00044829305,-0.00078113517,0.0041171387,-0.0110680405,0.0052005826,0.017987732,-0.00804538,0.007883979,-0.0076743867,0.0004785615,-0.003269027,0.006584033,0.00050192093,-0.014478505,1.0135162,-0.010063801,-0.0015067874,-0.0011465084,-0.0048599727,0.0039868834,0.00089136715,0.0023174195,0.00046060467,0.009506578,0.0025889752,-0.0037910957,-9.449385e-05,-0.0003376603,-0.0036602858,-3.4699216e-05,0.44263542,-0.0033671819,0.003773082,0.0043875887,0.004595157,0.019944377,0.004210036,0.024100188,0.016506173,-0.0023456966,1.0045804,0.0067343684,2
0.80439794,-0.005259308,0.062607415,-0.0017170012,-0.00081887515,0.0052101966,-0.0071877725,0.0067656473,-0.0013814997,-0.0048479633,-0.00051593315,0.0032444338,0.0031281898,-0.0015240137,-0.0003956086,-0.0013457024,-0.006292086,0.02555284,0.057274405,0.057238564,-0.001582995,0.0666263,0.02240803,0.056248784,0.06776998,0.0060794614,-0.00017731695,-0.0007869699,-0.0016770372,-0.0072883116,-0.0014007427,0.003563773,-0.0014912831,-0.001466867,0.0032509984,-0.022247138,-0.0019896366,0.016049739,-0.0066301473,0.008485788,-0.008642273,0.0009903272,-0.0013190955,0.009546276,0.00016779266,-0.019013911,0.9994718,-0.009773344,-0.0010224956,0.00037647225,-0.004156554,0.0034325896,-0.0010539279,0.0031610026,0.001930099,0.011492119,0.002411657,-0.004495048,-0.0021219691,-0.011446938,-0.0029092524,-0.002050206,0.43855363,-0.004954381,0.0057927025,0.002023146,0.0032881983,0.06762488,0.004949616,0.070577554,0.062240243,-0.0034309588,1.0060132,0.008624212,2
0.89171183,-0.00053776056,0.07399548,-0.0018068803,-0.0020178088,0.0036964957,-0.0077759153,0.0077914856,-0.0015300307,-0.003726095,-0.0009785369,0.0029133973,0.0033524868,-0.001261699,-0.0007561282,-0.0017063539,-0.0044420715,0.030424157,0.07034392,0.06977247,-0.0015631318,0.078402676,0.024914555,0.06474747,0.07829903,0.0075271316,8.825248e-05,-0.00018958934,-0.0009955093,-0.0047648298,-0.0014417935,0.002295779,-0.0015901458,-0.0008252035,0.0025823656,-0.019670337,0.0009556357,0.015196629,-0.0057639033,0.008980629,-0.008719675,0.0012737629,-0.002141769,0.006440568,0.0008345214,-0.011545777,0.99163485,-0.008927289,-0.0008564987,-0.0014621858,-0.0022615027,0.0047758743,0.00015836686,0.0038899032,0.00030540442,0.010830784,0.0027694767,-0.0055155847,-0.00095679704,-0.0039372444,-0.005176112,-0.0013869051,0.4387217,-0.0060440907,0.005584339,0.0019228645,0.0039864257,0.07965312,0.0041505755,0.08361234,0.076052435,-0.0031839504,0.9943713,0.0076038474,2
0.52688444,-0.010801173,0.052026335,-0.00037444755,-0.003688695,0.005305182,-0.005265581,0.007261394,-0.0014246777,-0.005027203,-0.0005898997,0.0017392514,0.0017510362,-0.0020788175,0.00021637045,-0.0018704794,0.0011566102,0.02182053,0.0465469,0.047033586,0.000581041,0.055507682,0.018133663,0.04724273,0.052250564,0.0060269777,-0.0010281903,-0.0019381964,-0.00022670347,-0.005917241,-0.0019204943,9.5918775e-05,0.0015539909,-0.0007116371,0.0037381947,-0.014057118,0.003399251,0.017685875,-0.007620039,0.008371742,-0.007495273,-0.0003100275,-0.0044592256,0.0047744894,0.001699476,-0.012025535,0.9905517,-0.012655916,-0.0006085674,-0.00086355396,-0.005472865,0.0047263764,-0.0002746575,0.002205355,0.00038293004,0.008989266,0.0026991395,-0.0049391547,-0.0012429766,-0.0010583624,-0.0030031595,-0.0006220862,0.44581386,-0.0038675535,0.0035929084,0.0041732863,0.0052178847,0.047934443,0.0033140425,0.051637582,0.045050435,-0.002424955,0.99494404,0.007735065,2
0.47082067,-0.0017413571,0.013365601,-0.0025501829,-0.001261665,0.0048319083,-0.007373515,0.007754096,-0.00014354475,-0.0057296893,-0.00028134696,0.0009851619,0.0021406938,-0.0020130135,0.00032591214,0.00048441114,0.0052231248,0.011121283,0.0119878715,0.007948896,-0.00076041557,0.0155486595,0.0055066757,0.01774477,0.012922303,0.0051475894,0.0007368758,-0.0010076561,-0.0023698127,-0.0038231441,8.299947e-05,0.0027003493,-0.0020990567,0.000136727,0.0032237284,-0.0065139667,0.004950838,0.017349754,-0.008190238,0.0061802827,-0.0063031986,0.000992727,-0.0026509045,0.0074126483,6.246846e-06,-0.005481899,1.0069866,-0.007490231,-0.000533815,-0.0002010595,-0.0039302856,0.004151895,0.0015290794,0.002073405,0.0022824183,0.009602566,0.0015534023,-0.0044962494,-0.00046549644,0.004672058,-0.0033043697,-6.327219e-05,0.4420905,-0.003739193,0.003521055,0.004380902,0.0039889794,-0.005353596,0.0038076094,-0.0025195684,-0.009041508,-0.00139463,0.9996118,0.006554189,2
0.8262526,-0.0047992566,0.06863252,-0.0016305353,-0.0012869798,0.0046346784,-0.007289972,0.0071936036,-0.0017257985,-0.0048765875,-0.0010237694,0.0032621464,0.002923222,-0.0018101048,-0.00020735199,-0.0016991268,-0.0062750233,0.027707348,0.06278816,0.06339224,-0.0015242752,0.072368786,0.023919627,0.060506746,0.0730794,0.0062732585,2.5355374e-05,-0.0006106482,-0.001379218,-0.0064521087,-0.0017198753,0.0032109823,-0.0017275531,-0.0013601226,0.003150112,-0.02252847,-0.0016533155,0.016462624,-0.0063459654,0.008348418,-0.009131249,0.0011888035,-0.0014793314,0.008712953,0.00023030955,-0.026544362,1.0105458,-0.009905865,-0.0011085664,-0.00026134774,-0.0049626585,0.003786156,-0.0002806757,0.0034194198,0.0013304641,0.011381288,0.00250139,-0.004819447,-0.0018908111,-0.008323662,-0.003804434,-0.0022560284,0.43965656,-0.005107616,0.0056881346,0.0020357617,0.0032431837,0.07398856,0.004642827,0.07649273,0.068801716,-0.0033048561,1.0060406,0.00796246,2
0.9837163,0.004287659,0.084034875,-0.001170028,-0.0022901131,0.0026271995,-0.008455013,0.00878266,-0.0017919559,-0.0017749742,-0.0014898777,0.0015324298,0.0042266226,-0.00066561485,-0.0011755668,-0.0014583422,-0.004131564,0.034049086,0.08122743,0.07914062,-0.00095168874,0.087677345,0.027176712,0.07252779,0.08644303,0.007939868,0.0006369959,0.00022618799,-0.0006755674,-0.0030204398,-0.0014586113,0.00045982376,-0.0010284036,-8.9172274e-05,0.0022688042,-0.017688291,0.0024783714,0.014502231,-0.005183652,0.009611387,-0.008834515,0.0013575887,-0.0038645538,0.0038288217,0.002409284,-0.00066173077,0.98791385,-0.008921636,0.0004990648,-0.0020752158,0.001604721,0.0058271014,0.0008339842,0.0036397509,-0.00021011988,0.010070257,0.0031433068,-0.0066550234,-0.00039345678,-2.746284e-05,-0.0076764133,-0.0014342386,0.43790698,-0.006566964,0.0058254274,0.0011835219,0.004093318,0.088678405,0.003043984,0.0937087,0.08716534,-0.003511703,0.98885536,0.0072168913,2
0.46193236,-0.0051220097,0.069186196,-0.000956187,-0.003178169,0.0049646795,-0.0064541856,0.007051262,-0.00309325,-0.005432142,-0.00039973017,0.0015714513,0.0020251586,-0.002004964,-0.0007387446,-0.0023560363,-0.001513408,0.027821496,0.06522612,0.06327711,0.0011916067,0.07397679,0.02461192,0.06264366,0.06986284,0.0056320447,-0.0007249343,-0.0019566207,-0.0012487872,-0.0048434003,-0.002296744,0.0008760579,0.00046449713,-0.0015792199,0.0044762483,-0.018196283,0.00020147301,0.018373277,-0.0081154965,0.008453177,-0.009387562,-7.189065e-05,-0.004477714,0.004421549,0.0013007557,-0.017215103,1.0132668,-0.011435002,-9.876839e-05,-0.0007696301,-0.0049419813,0.0042173457,3.203936e-05,0.0033286845,-0.00059591327,0.009961717,0.003606354,-0.0045763534,-0.001917935,-0.00210388,-0.004408855,-0.0017711595,0.4385396,-0.0038219783,0.0041321116,0.0039659236,0.0048498674,0.07030505,0.0032736235,0.07450488,0.0678949,-0.0027329472,1.0054337,0.00693745,2
0.9094947,-0.0034427857,0.041491207,-0.0018950487,-0.0005467348,0.004710339,-0.006671978,0.0076792273,-0.0010121688,-0.004991696,-0.0012667384,0.0026815203,0.0011823506,-0.0015357423,-0.00042904122,-0.000793783,-0.009564862,0.019500688,0.03672099,0.035177015,-0.00044905767,0.043820295,0.015268419,0.03852762,0.044549808,0.0052077267,0.0009769303,-0.0009071571,-0.00085442886,-0.0063515347,-0.0014561648,0.0026928876,-0.0015720911,-0.0019183191,0.0031181565,-0.020703577,-0.0030545555,0.017374974,-0.006869314,0.008845917,-0.0072914492,0.0017217544,-0.0020312183,0.009048545,-0.0005922434,-0.015602201,1.0076301,-0.009227479,-0.00025847764,0.00084005855,-0.004659377,0.0045312927,-0.00012931356,0.0032523451,0.002459554,0.01068245,0.0017992025,-0.005012447,-0.0013196217,-0.007038206,-0.0031611342,-0.002680283,0.43425712,-0.0036888178,0.0054089716,0.0028442112,0.0028145793,0.032789424,0.0040982636,0.034843657,0.029321186,-0.003193258,1.0081106,0.007144902,2
0.82389855,-0.004542418,0.06813128,-0.0017136233,-0.0012733159,0.004408885,-0.0072434563,0.0072606476,-0.001662951,-0.004454924,-0.00092462264,0.00331133,0.0027250408,-0.0016878217,-0.000388816,-0.0016386416,-0.0052892286,0.027791321,0.06296346,0.06313318,-0.0016675424,0.07209874,0.023476258,0.06006182,0.07293347,0.006787384,1.5813508e-05,-0.00029838644,-0.0013225675,-0.006263357,-0.0016892729,0.0033476725,-0.0015079957,-0.0012380122,0.003053939,-0.02091219,-0.00086477026,0.016040016,-0.0062505454,0.008427891,-0.008925647,0.0011545359,-0.0015324242,0.008627481,0.0002817316,-0.021708965,1.0014478,-0.009666994,-0.0010458915,-0.0007075332,-0.0043537784,0.0039260085,-0.00017954828,0.00355164,0.0010693381,0.011235106,0.0025505768,-0.0048777796,-0.0016595311,-0.0068382323,-0.0036005136,-0.0019243583,0.44064417,-0.0052324114,0.005729681,0.0021231244,0.0034958334,0.07333607,0.004650826,0.07617971,0.06842728,-0.0032669096,1.0014681,0.007898631,2
